1643414400000,37716.57000000,37983.41000000,37647.01000000,37788.27000000,1192.04040000,1643417999999,45097719.44467950,33775,586.59534000,22191454.15793750,0
1643418000000,37788.27000000,37899.99000000,37473.07000000,37535.77000000,1181.30907000,1643421599999,44490569.27374590,31314,545.59819000,20549461.55937730,0
1643421600000,37535.76000000,37635.93000000,37448.58000000,37530.75000000,904.78617000,1643425199999,33952216.05876300,25221,442.53486000,16604109.18545400,0
1643425200000,37530.74000000,37750.00000000,37490.10000000,37737.73000000,837.02319000,1643428799999,31504314.77474030,27959,493.24378000,18564458.06180310,0
1643428800000,37737.72000000,37916.08000000,37726.32000000,37814.46000000,719.21190000,1643432399999,27204563.03484710,25770,370.88331000,14028524.97621210,0
1643432400000,37814.47000000,37834.99000000,37613.01000000,37653.72000000,728.34049000,1643435999999,27460398.77726800,24183,322.96435000,12177643.80063970,0
1643436000000,37653.71000000,37835.00000000,37589.44000000,37739.78000000,1012.49480000,1643439599999,38170199.28695430,28621,481.46755000,18152266.27599030,0
1643439600000,37739.78000000,37925.00000000,37656.57000000,37836.99000000,967.94082000,1643443199999,36589813.24656490,30191,481.95928000,18218516.51504500,0
1643443200000,37836.98000000,37923.00000000,37750.00000000,37785.82000000,1004.43660000,1643446799999,37985119.85010390,28883,537.69183000,20335466.07959960,0
1643446800000,37785.82000000,37786.85000000,37544.94000000,37703.24000000,709.55783000,1643450399999,26718131.78229180,28502,329.71360000,12415058.38407780,0
1643450400000,37703.25000000,37809.83000000,37597.11000000,37756.19000000,679.36743000,1643453999999,25608427.44555710,24850,337.80582000,12734965.38724190,0
1643454000000,37756.20000000,37788.24000000,37662.44000000,37736.07000000,426.51029000,1643457599999,16090346.99650860,20455,206.15953000,7777811.39713890,0
1643457600000,37736.06000000,37916.99000000,37623.01000000,37847.57000000,755.03752000,1643461199999,28534369.62710250,28665,418.61349000,15822216.74258670,0
1643461200000,37847.57000000,38186.11000000,37733.04000000,38161.69000000,1782.61817000,1643464799999,67802273.08679940,51992,957.13994000,36403062.77671700,0
1643464800000,38161.69000000,38198.82000000,37507.72000000,37620.04000000,1985.59542000,1643468399999,75318312.07273990,62014,922.48486000,34995854.91677510,0
1643468400000,37620.04000000,37735.67000000,37268.44000000,37566.82000000,1881.67209000,1643471999999,70637969.49429300,51754,889.31896000,33389122.81427170,0
1643472000000,37567.98000000,37603.57000000,37317.37000000,37538.19000000,1102.74218000,1643475599999,41323390.93888780,32444,550.48690000,20629584.51593200,0
1643475600000,37538.19000000,37720.77000000,37532.15000000,37646.31000000,784.47184000,1643479199999,29522144.27770180,27730,349.29032000,13144679.33429370,0
1643479200000,37646.31000000,37904.19000000,37556.56000000,37806.23000000,772.06693000,1643482799999,29138395.49170340,31389,428.81978000,16187102.46690850,0
1643482800000,37806.24000000,37950.00000000,37781.49000000,37853.00000000,671.54974000,1643486399999,25433583.52402070,26027,341.27860000,12924191.75552820,0
1643486400000,37853.00000000,38650.00000000,37816.21000000,38340.03000000,2848.57779000,1643489999999,109217405.86567530,70318,1591.75722000,61011694.18852480,0
1643490000000,38340.03000000,38720.74000000,38279.99000000,38358.32000000,1378.11408000,1643493599999,53083575.94009130,41176,771.51634000,29719825.28458120,0
1643493600000,38358.32000000,38411.72000000,38045.27000000,38140.00000000,1008.45341000,1643497199999,38503506.71284690,37558,529.88551000,20229549.49670670,0
1643497200000,38140.00000000,38185.80000000,37906.26000000,38166.84000000,795.57866000,1643500799999,30265639.99276300,25810,405.21220000,15417857.58611020,0
