date,label,close
2021-05-20,0.0,40517.63
2021-05-21,0.0,37269.42
2021-05-22,0.1,37459.95
2021-05-23,0.0,34646.69
2021-05-24,0.0,38800.0
2021-05-25,0.39547206165703275,38346.31
2021-05-26,0.3034081463009144,39229.25
2021-05-27,0.3279054916985951,38517.1
2021-05-28,0.3197879858657244,35648.81
2021-05-29,0.2913003940588057,34598.17
2021-05-30,0.2631578947368421,35644.74
2021-05-31,0.0,37278.91
2021-06-01,0.0,36661.22
2021-06-02,0.0,37579.07
2021-06-03,0.0,39235.62
2021-06-04,0.0,36849.63
2021-06-05,0.0,35520.64
2021-06-06,-0.07692307692307693,35800.33
2021-06-07,0.07692307692307693,33574.51
2021-06-08,0.07692307692307693,33375.75
2021-06-09,0.0,37387.12
2021-06-10,-0.07692307692307693,36656.06
2021-06-11,0.0,37336.65
2021-06-12,0.08333333333333333,35528.99
2021-06-13,0.0,39017.71
2021-06-14,0.0,40522.72
2021-06-15,-0.07692307692307693,40154.51
2021-06-16,0.0,38351.86
2021-06-17,0.0,38094.04
2021-06-18,0.0,35824.6
2021-06-19,0.0,35493.08
2021-06-20,0.43894899536321486,35593.24
2021-06-21,0.34469565217391307,31616.31
2021-06-22,0.3175662075509676,32496.39
2021-06-23,0.3875746186159629,33664.27
2021-06-24,0.07692307692307693,34653.19
2021-06-25,0.0,31592.52
2021-06-26,0.08333333333333333,32271.79
2021-06-27,0.15384615384615385,34692.49
2021-06-28,0.07692307692307693,34487.91
2021-06-29,0.0,35922.17
2021-06-30,0.0,35036.58
2021-07-01,0.0,33506.98
2021-07-02,0.4343284687754648,33796.99
2021-07-03,0.4888586408550111,34680.62
2021-07-04,0.5041809304674786,35280.51
2021-07-05,0.49202666008392987,33704.45
2021-07-06,0.0,34217.95
2021-07-07,0.0,33856.82
2021-07-08,0.0,32865.32
2021-07-09,0.1,33800.0
2021-07-10,0.0,33521.39
2021-07-11,0.0,34219.66
2021-07-12,0.1,33095.72
2021-07-13,0.0,32735.35
2021-07-14,-0.1,32833.28
2021-07-15,0.0,31880.94
2021-07-16,0.28964059196617337,31384.87
2021-07-17,0.4239048496523997,31496.21
2021-07-18,0.5059583632447954,31772.22
2021-07-19,0.43868912550183276,30807.0
2021-07-20,0.3418083782662796,29793.14
2021-07-21,0.42771284367113827,32137.9
2021-07-22,0.5058974465091255,32288.45
2021-07-23,0.4882747068676717,33617.19
2021-07-24,0.47247724974721944,34256.95
2021-07-25,0.48070012750666513,35376.42
2021-07-26,0.3823152995927865,37238.35
2021-07-27,0.4781866464339909,39451.15
2021-07-28,0.47548605240912933,40004.07
2021-07-29,0.6322653018299096,40024.95
2021-07-30,0.46946111964260784,42184.71
2021-07-31,0.3245382585751979,41467.43
2021-08-01,0.0,39867.61
2021-08-02,0.1,39134.75
2021-08-03,0.0,38207.64
2021-08-04,0.41702127659574467,39717.83
2021-08-05,0.456847322486801,40850.68
2021-08-06,0.5061344392604112,42778.58
2021-08-07,0.46097715736040606,44569.13
2021-08-08,0.4904710535778497,43800.1
2021-08-09,0.5656602847324497,46259.86
2021-08-10,0.46915584415584416,45607.09
2021-08-11,0.0,45514.26
2021-08-12,-0.08333333333333333,44413.58
2021-08-13,0.07692307692307693,47810.29
2021-08-14,0.5104936446940586,47057.95
2021-08-15,0.4846569208481496,47026.59
2021-08-16,0.5052918537524054,45910.68
2021-08-17,0.508931936383508,44684.76
2021-08-18,0.519133830315939,44712.79
2021-08-19,0.47255287183635736,46766.09
2021-08-20,0.48284387424409475,49330.28
2021-08-21,0.4700046146746654,48828.44
2021-08-22,0.0,49237.98
2021-08-23,0.4049872122762148,49511.25
2021-08-24,0.47748838109992253,47687.62
2021-08-25,0.5960242396783145,48992.13
2021-08-26,0.5339704546219336,46832.32
2021-08-27,0.4964200477326969,49065.69
2021-08-28,0.0,48893.12
2021-08-29,0.0,48766.23
2021-08-30,0.0,46973.36
2021-08-31,0.0,47104.02
2021-09-01,0.0,48824.52
2021-09-02,0.0,49262.09
2021-09-03,0.0,50006.77
2021-09-04,0.0,49924.04
2021-09-05,0.1,51766.08
2021-09-06,0.0,52670.46
2021-09-07,0.0,46854.08
2021-09-08,-0.2,46076.92
2021-09-09,-0.2,46376.72
2021-09-10,0.4614554950045413,44855.96
2021-09-11,0.4059633027522936,45148.04
2021-09-12,0.1,46027.77
2021-09-13,0.0,44966.38
2021-09-14,0.1,47115.67
2021-09-15,-0.1,48122.51
2021-09-16,0.1,47778.21
2021-09-17,-0.1,47297.06
2021-09-18,0.1,48298.24
2021-09-19,0.1,47253.0
2021-09-20,0.1,43024.3
2021-09-21,0.0,40711.34
2021-09-22,0.0,43569.32
2021-09-23,0.0,44873.52
2021-09-24,0.0,42825.93
2021-09-25,0.0,42691.47
2021-09-26,0.1,43157.31
2021-09-27,-0.1,42163.05
2021-09-28,0.0,41027.56
2021-09-29,0.1,41540.88
2021-09-30,0.0,43814.04
2021-10-01,0.0,48141.86
2021-10-02,0.1,47673.42
2021-10-03,0.0,48193.6
2021-10-04,0.0,49209.86
2021-10-05,0.0,51472.55
2021-10-06,0.0,55314.08
2021-10-07,0.0,53759.47
2021-10-08,0.0,53931.59
2021-10-09,0.0,54909.73
2021-10-10,0.0,54632.2
2021-10-11,-0.1,57472.39
2021-10-12,0.0,56008.43
2021-10-13,0.0,57381.02
2021-10-14,0.0,57323.25
2021-10-15,0.0,61692.71
2021-10-16,0.0,60875.66
2021-10-17,0.0,61522.79
2021-10-18,0.4575571731529776,62069.63
2021-10-19,0.4567269949714625,64287.6
2021-10-20,0.4889867841409692,66010.31
2021-10-21,0.4896894332312691,62202.64
2021-10-22,0.5250658367249222,60701.38
2021-10-23,0.5371201133335582,61291.02
2021-10-24,0.6135265700483091,60869.33
2021-10-25,0.0,63079.59
2021-10-26,0.0,60312.97
2021-10-27,0.4796553374820488,58409.03
2021-10-28,0.46192948694673397,60596.98
2021-10-29,0.4687594553706505,62252.25
2021-10-30,0.5059760956175299,61870.93
2021-10-31,0.0,61311.4
2021-11-01,0.0,60913.6
2021-11-02,0.07692307692307693,63180.46
2021-11-03,0.0,62896.54
2021-11-04,0.51282858492051,61424.36
2021-11-05,0.506504705132531,60975.0
2021-11-06,0.5342823677808811,61465.74
2021-11-07,0.4248927038626609,63266.35
2021-11-08,0.07692307692307693,67530.41
2021-11-09,0.07692307692307693,66902.74
2021-11-10,0.0,64922.02
2021-11-11,0.476895014187272,64781.2
2021-11-12,0.47589279776551174,64163.06
2021-11-13,0.49310872894333846,64374.97
2021-11-14,-0.07692307692307693,65512.38
2021-11-15,0.0,63601.17
2021-11-16,0.15384615384615385,60082.69
2021-11-17,0.0,60359.33
2021-11-18,0.45349619004930525,56893.67
2021-11-19,0.433063209076175,58055.9
2021-11-20,0.46259541984732827,59691.07
2021-11-21,0.07692307692307693,58636.83
2021-11-22,0.0,56270.12
2021-11-23,-0.07692307692307693,57557.38
2021-11-24,0.433205676954269,57181.79
2021-11-25,0.5727225939269172,58920.0
2021-11-26,0.4407696379663514,53738.41
2021-11-27,0.43983402489626555,54781.48
2021-11-28,0.0,57315.18
2021-11-29,0.07692307692307693,57785.64
2021-11-30,-0.07692307692307693,56938.26
2021-12-01,0.0,57211.7
2021-12-02,0.0,56520.76
2021-12-03,0.0,53624.36
2021-12-04,0.0,49181.98
2021-12-05,0.0,49391.47
2021-12-06,-0.1,50479.63
2021-12-07,0.0,50571.59
2021-12-08,-0.1,50434.23
2021-12-09,0.0,47597.02
2021-12-10,0.0,47155.25
2021-12-11,0.3891449052739375,49381.58
2021-12-12,0.37373737373737376,50065.68
2021-12-13,0.0,46742.7
2021-12-14,0.0,48348.14
2021-12-15,0.0,48856.83
2021-12-16,0.0,47645.98
2021-12-17,0.4768410529823392,46198.74
2021-12-18,0.4293785310734463,46833.79
2021-12-19,-0.07692307692307693,46687.36
2021-12-20,-0.07692307692307693,46895.53
2021-12-21,0.0,48860.67
2021-12-22,0.07692307692307693,48583.5
2021-12-23,0.07692307692307693,50789.62
2021-12-24,0.0,50801.29
2021-12-25,0.0,50418.07
2021-12-26,0.0,50752.76
2021-12-27,0.0,50662.87
2021-12-28,0.15384615384615385,47533.28
2021-12-29,0.3728529534981148,46436.79
2021-12-30,0.4236516882982574,47135.98
2021-12-31,0.5764705882352941,46213.76
2022-01-01,0.07692307692307693,47737.6
2022-01-02,0.07692307692307693,47339.15
2022-01-03,0.0,46438.64
2022-01-04,0.0,45849.98
2022-01-05,0.07692307692307693,43438.22
2022-01-06,0.07692307692307693,43142.34
2022-01-07,-0.15384615384615385,41544.89
2022-01-08,0.0,41691.66
2022-01-09,0.0,41874.55
2022-01-10,-0.07692307692307693,41816.54
2022-01-11,0.46693979742801867,42745.68
2022-01-12,0.575797833082396,43904.77
2022-01-13,0.5197331356560415,42543.91
2022-01-14,0.5270737579339024,43075.54
2022-01-15,0.5699404761904762,43075.87
2022-01-16,0.0,43070.22
2022-01-17,0.0,42205.13
2022-01-18,0.0,42361.58
2022-01-19,0.4383346425765907,41660.51
2022-01-20,0.4443910641364401,40690.58
2022-01-21,0.36141056093550156,36474.82
2022-01-22,0.37067760447321957,35072.22
2022-01-23,0.3547619047619048,36264.17
2022-01-24,-0.07692307692307693,36638.61
2022-01-25,0.07692307692307693,36944.5
2022-01-26,-0.07692307692307693,36806.1
2022-01-27,0.07692307692307693,37189.32
2022-01-28,0.0,37745.25
2022-01-29,0.15384615384615385,38155.0
2022-01-30,-0.07692307692307693,37917.6
2022-01-31,0.0,38477.61
2022-02-01,0.0,38694.4
2022-02-02,0.07692307692307693,36907.94
2022-02-03,-0.07692307692307693,37296.17
2022-02-04,0.0,41578.7
2022-02-05,0.07692307692307693,41413.49
2022-02-06,0.15384615384615385,42412.6
2022-02-07,-0.07692307692307693,43822.1
2022-02-08,0.0,44027.06
2022-02-09,0.4460173251637439,44382.13
2022-02-10,0.45867768595041325,43489.69
2022-02-11,0.0,42398.13
2022-02-12,-0.1,42252.67
2022-02-13,-0.1,42032.23
2022-02-14,0.42555015718776795,42541.22
2022-02-15,0.5196672775976314,44536.2
2022-02-16,0.4552590266875981,43892.43
2022-02-17,0.45670391061452514,40564.25
2022-02-18,0.4519405150525934,40010.25
2022-02-19,0.28720626631853785,40119.04
2022-02-20,0.0,38339.8
2022-02-21,0.1,37027.25
2022-02-22,0.0,38211.48
2022-02-23,0.0,37202.52
2022-02-24,0.0,38297.1
2022-02-25,-0.07692307692307693,39221.12
2022-02-26,0.0,39111.11
2022-02-27,0.1,37691.03
2022-02-28,0.0,43170.95
2022-03-01,-0.1,44396.56
2022-03-02,0.476957726957727,43925.39
2022-03-03,0.44867549668874174,42466.67
2022-03-04,0.0,39123.41
2022-03-05,0.1,39405.13
2022-03-06,0.49143356643356645,38403.71
2022-03-07,0.45724846442354733,38000.0
2022-03-08,0.38340748495158333,38760.68
2022-03-09,0.46352475247524755,41946.36
2022-03-10,0.4808830587106063,39405.57
2022-03-11,0.3767772511848341,38737.06
2022-03-12,0.1,38831.47
2022-03-13,0.0,37801.76
2022-03-14,0.42818740399385563,39678.82
2022-03-15,0.48024654368017805,39323.72
2022-03-16,0.46769962035865303,41130.24
2022-03-17,0.4240625535072199,40928.58
2022-03-18,0.40418679549114334,41740.59
2022-03-19,0.46748964882686705,42191.28
2022-03-20,0.5230326295585412,41210.22
2022-03-21,0.46850052461110353,41026.23
2022-03-22,0.3593220338983051,42336.46
2022-03-23,0.4289476250853409,42899.87
2022-03-24,0.3784272518449734,43970.89
2022-03-25,0.3152639087018545,44272.03
2022-03-26,0.0,44540.58
2022-03-27,0.0,46829.01
2022-03-28,0.1,47071.72
2022-03-29,0.0,47423.0
2022-03-30,0.0,46966.07
2022-03-31,-0.1,45483.67
2022-04-01,-0.1,46267.8
2022-04-02,0.0,45808.74
2022-04-03,0.0,46397.51
2022-04-04,0.0,46586.31
2022-04-05,0.0,45507.23
2022-04-06,0.0,43127.38
2022-04-07,0.0,43477.16
2022-04-08,0.0,42287.25
2022-04-09,0.0,42776.93
2022-04-10,0.1,42082.48
2022-04-11,-0.1,39530.2
2022-04-12,-0.1,40103.5
2022-04-13,0.3847932928592079,41133.85
2022-04-14,0.37697998672104716,39905.52
2022-04-15,0.4012652358240594,40569.57
2022-04-16,0.4459733882944867,40377.6
2022-04-17,0.39864029666254636,39682.49
2022-04-18,0.4395694135115071,40816.76
2022-04-19,0.4667772814294831,41488.98
2022-04-20,0.3844500632111252,41368.12
2022-04-21,0.3707182069779048,40489.91
2022-04-22,0.4106094492591557,39720.26
2022-04-23,0.35208711433756806,39428.27
2022-04-24,0.1,39434.87
2022-04-25,0.0,40424.99
2022-04-26,0.0,38131.45
2022-04-27,0.4508670520231214,39220.8
2022-04-28,0.47341745966073645,39749.7
2022-04-29,0.43489210692003893,38600.3
2022-04-30,0.44765164614135994,37633.06
2022-05-01,0.43117121629518324,38485.9
2022-05-02,0.4427447710878312,38517.8
2022-05-03,0.44867549668874174,37745.43
2022-05-04,0.0,39671.2
2022-05-05,0.2,36558.02
2022-05-06,0.0,36023.1
2022-05-07,0.0,35479.24
2022-05-08,0.0,34063.7
2022-05-09,-0.2,30109.56
2022-05-10,0.3718503937007874,31017.98
2022-05-11,0.2519194853704088,29113.86
2022-05-12,0.27072147404864594,29034.65
2022-05-13,0.3333127241251391,29314.32
2022-05-14,0.3357664233576642,30086.0
2022-05-15,0.0,31347.35
2022-05-16,0.0,29878.68
2022-05-17,0.0,30449.21
2022-05-18,0.0,28655.07
2022-05-19,0.1,30321.04
2022-05-20,0.0,29203.99
2022-05-21,-0.1,29441.37
2022-05-22,0.44761465471797574,30286.69
2022-05-23,0.42682609825838314,29092.0
2022-05-24,0.39210078311201907,29663.83
2022-05-25,0.3577880184331797,29540.5
2022-05-26,0.3089299599258329,29218.87
2022-05-27,0.3786965530231682,28625.99
2022-05-28,0.3696708041014571,29042.26
2022-05-29,0.41401176560470626,29479.0
2022-05-30,0.4494647574030307,31760.68
2022-05-31,0.4419188582000793,31785.26
2022-06-01,0.3565413958745408,29810.54
2022-06-02,0.36607765635898626,30483.8
2022-06-03,0.379003634808638,29704.16
2022-06-04,0.36627906976744184,29857.95
2022-06-05,0.3973941368078176,29923.99
2022-06-06,0.0,31389.07
2022-06-07,0.0,31119.2
2022-06-08,0.0,30210.32
2022-06-09,0.0,30106.6
2022-06-10,0.0,29092.31
2022-06-11,0.0,28421.24
2022-06-12,0.1,26605.92
2022-06-13,-0.1,22491.54
2022-06-14,0.2781184444085848,22129.68
2022-06-15,0.26110267384601227,22594.59
2022-06-16,0.25,20372.31
2022-06-17,0.30491111780656827,20459.81
2022-06-18,0.22158102431365892,18981.18
2022-06-19,0.24045361920793834,20573.02
2022-06-20,-0.2,20581.14
2022-06-21,0.0,20718.92
2022-06-22,0.0,19990.66
2022-06-23,0.3388971256396767,21113.1
2022-06-24,0.31165004533091567,21232.7
2022-06-25,0.32996597749280293,21492.57
2022-06-26,0.37416370694639467,21047.27
2022-06-27,0.2851153039832285,20729.39
2022-06-28,0.3342348754448399,20280.68
2022-06-29,0.32623187409800014,20117.99
2022-06-30,0.4121996303142329,19940.13
2022-07-01,0.0,19272.73
2022-07-02,0.34936575052854124,19253.68
2022-07-03,0.37267138599105815,19311.49
2022-07-04,0.3248259860788863,20238.1
2022-07-05,0.0,20185.21
2022-07-06,-0.1,20567.15
2022-07-07,0.0,21624.52
2022-07-08,0.2,21601.94
2022-07-09,0.0,21585.81
2022-07-10,0.0,20857.32
2022-07-11,0.3797442662878019,19963.13
2022-07-12,0.3658244879653162,19328.04
2022-07-13,0.29389312977099236,20237.45
2022-07-14,0.3701514722536806,20589.95
2022-07-15,0.3807305328269976,20832.31
2022-07-16,0.36558997440649543,21204.34
2022-07-17,0.34631460903252115,20784.16
2022-07-18,0.39502762430939226,22430.75
2022-07-19,0.0,23393.18
2022-07-20,0.1,23221.98
2022-07-21,-0.1,23150.42
2022-07-22,-0.1,22687.98
2022-07-23,0.0,22450.41
2022-07-24,0.0,22588.97
2022-07-25,0.0,21307.76
2022-07-26,0.0,21259.41
2022-07-27,0.0,22946.39
2022-07-28,0.0,23843.83
2022-07-29,0.0,23771.51
2022-07-30,0.0,23640.17
2022-07-31,-0.1,23298.8
2022-08-01,0.0,23273.67
2022-08-02,0.0,22981.68
2022-08-03,0.0,22820.42
2022-08-04,0.0,22609.71
2022-08-05,0.0,23318.34
2022-08-06,0.0,22951.63
2022-08-07,0.0,23174.87
2022-08-08,0.0,23810.28
2022-08-09,-0.1111111111111111,23150.08
2022-08-10,0.0,23951.04
2022-08-11,0.0,23932.84
2022-08-12,0.0,24402.87
2022-08-13,0.0,24436.08
2022-08-14,-0.1,24302.12
2022-08-15,0.0,24091.64
2022-08-16,-0.1,23855.92
2022-08-17,0.0,23348.83
2022-08-18,0.0,23195.31
2022-08-19,0.0,20832.56
2022-08-20,0.0,21138.83
2022-08-21,0.0,21509.5
2022-08-22,-0.3,21400.46
2022-08-23,0.0,21524.41
2022-08-24,-0.1,21370.41
2022-08-25,0.0,21558.6
2022-08-26,0.0,20238.5
2022-08-27,0.0,20037.34
2022-08-28,0.2,19556.72
2022-08-29,0.0,20286.88
2022-08-30,0.37479806138933763,19810.09
2022-08-31,0.38953569925655773,20050.08
2022-09-01,0.3981988505226954,20129.38
2022-09-02,0.3765466297322253,19947.33
2022-09-03,0.3924874026568942,19832.72
2022-09-04,0.4114560559685177,20009.24
2022-09-05,0.4166666666666667,19786.73
2022-09-06,0.0,18795.29
2022-09-07,0.0,19287.92
2022-09-08,0.0,19318.96
2022-09-09,0.0,21364.31
2022-09-10,0.0,21652.49
2022-09-11,0.43189678105879226,21822.82
2022-09-12,0.4295466076287994,22395.73
2022-09-13,0.3460423438460863,20174.19
2022-09-14,0.3762822211287331,20224.21
2022-09-15,0.4759725400457666,19699.71
2022-09-16,-0.2,19802.64
2022-09-17,0.1,20110.84
2022-09-18,0.1,19417.43
2022-09-19,-0.2222222222222222,19540.09
2022-09-20,0.0,18869.66
2022-09-21,0.0,18466.35
2022-09-22,-0.1,19404.89
2022-09-23,0.0,19291.83
2022-09-24,0.1,18914.7
2022-09-25,-0.1,18810.25
2022-09-26,-0.1,19226.03
2022-09-27,0.0,19077.58
2022-09-28,0.1,19412.05
2022-09-29,0.1,19585.16
2022-09-30,0.0,19423.55
2022-10-01,0.0,19312.75
2022-10-02,0.0,19055.8
2022-10-03,0.0,19626.18
2022-10-04,0.0,20342.75
2022-10-05,0.1,20154.59
2022-10-06,0.0,19959.98
2022-10-07,0.0,19530.6
2022-10-08,0.1,19417.23
2022-10-09,0.452078032230704,19441.73
2022-10-10,0.410205230564512,19132.82
2022-10-11,0.41398194286841977,19063.54
2022-10-12,0.398674738999857,19155.42
2022-10-13,0.3702381819506155,19372.85
2022-10-14,0.39157103284527106,19175.48
2022-10-15,0.3711088172977672,19067.26
2022-10-16,0.36673773987206826,19263.61
2022-10-17,0.0,19549.99
2022-10-18,0.0,19331.56
2022-10-19,0.0,19122.18
2022-10-20,0.0,19041.69
2022-10-21,0.0,19172.05
2022-10-22,-0.1,19206.26
2022-10-23,-0.1,19570.12
2022-10-24,0.0,19330.46
2022-10-25,0.0,20083.8
2022-10-26,0.0,20766.5
2022-10-27,0.2,20292.1
2022-10-28,0.0,20591.44
2022-10-29,0.0,20810.82
2022-10-30,0.1,20624.23
2022-10-31,0.0,20492.7
2022-11-01,0.1,20483.94
2022-11-02,0.0,20152.24
2022-11-03,-0.1,20208.15
2022-11-04,0.1,21147.28
2022-11-05,0.0,21302.61
2022-11-06,0.0,20908.79
2022-11-07,0.3508771929824561,20589.39
2022-11-08,0.1607181957521349,18537.65
2022-11-09,0.18721755971594578,15922.56
2022-11-10,0.28447695120777594,17580.04
2022-11-11,0.20287081339712917,17054.1
2022-11-12,0.156,16813.35
2022-11-13,0.2438025926768251,16325.51
2022-11-14,0.2512948207171315,16612.4
2022-11-15,0.21495996063168255,16894.63
2022-11-16,0.24756410256410255,16661.52
2022-11-17,0.22126929674099485,16692.72
2022-11-18,-0.1,16701.82
2022-11-19,0.0,16706.97
2022-11-20,0.21426711793803696,16284.06
2022-11-21,0.20862656072644722,15780.0
2022-11-22,0.15724381625441697,16218.73
2022-11-23,0.0,16613.02
2022-11-24,0.0,16599.81
2022-11-25,0.0,16520.64
2022-11-26,0.0,16471.64
2022-11-27,0.0,16428.4
2022-11-28,-0.15384615384615385,16212.51
2022-11-29,0.0,16441.05
2022-11-30,-0.08333333333333333,17164.98
2022-12-01,0.0,16976.49
2022-12-02,0.0,17096.4
2022-12-03,0.07692307692307693,16879.06
2022-12-04,0.0,17106.46
2022-12-05,-0.07692307692307693,16968.71
2022-12-06,0.0,17088.37
2022-12-07,0.0,16837.35
2022-12-08,0.0,17220.61
2022-12-09,0.0,17131.41
2022-12-10,0.0,17129.89
2022-12-11,0.0,17084.74
2022-12-12,0.0,17204.88
2022-12-13,0.0,17782.0
2022-12-14,0.0,17804.72
2022-12-15,0.0,17359.37
2022-12-16,0.0,16633.71
2022-12-17,0.0,16780.38
2022-12-18,0.0,16738.88
2022-12-19,0.0,16439.89
2022-12-20,0.0,16898.75
2022-12-21,0.0,16829.61
2022-12-22,0.0,16822.08
2022-12-23,0.1,16782.2
2022-12-24,0.33483001924310457,16834.19
2022-12-25,0.32070617459190914,16833.45
2022-12-26,0.3510436432637571,16919.83
2022-12-27,0.2826520807155,16705.84
2022-12-28,0.24611398963730569,16545.89
2022-12-29,0.0,16634.04
2022-12-30,0.0,16609.35
2022-12-31,-0.1,16525.07
2023-01-01,0.0,16617.57
2023-01-02,0.0,16677.87
2023-01-03,0.0,16674.12
2023-01-04,0.0,16849.97
2023-01-05,0.1,16832.48
2023-01-06,0.31039182282793865,16952.15
2023-01-07,0.29482265620247006,16945.2
2023-01-08,0.29922779922779924,17128.62
2023-01-09,0.31221402558595573,17181.92
2023-01-10,0.20822622107969152,17441.76
