1690243200000,29176.50000000,29183.34000000,29095.95000000,29112.86000000,778.58975000,1690246799999,22694896.11141720,20864,322.34797000,9397037.76387970,0
1690246800000,29112.87000000,29114.00000000,29047.65000000,29081.99000000,817.62345000,1690250399999,23772498.92883960,21111,340.73646000,9906320.21117260,0
1690250400000,29082.00000000,29170.71000000,29068.00000000,29130.00000000,886.10312000,1690253999999,25797825.87682800,17869,451.06717000,13131155.83195230,0
1690254000000,29130.00000000,29149.47000000,29082.85000000,29111.00000000,703.35714000,1690257599999,20481884.99688450,16813,301.62034000,8783048.97983460,0
1690257600000,29111.00000000,29122.81000000,29074.55000000,29089.46000000,506.96373000,1690261199999,14750773.25838160,13877,188.52877000,5485199.87751790,0
1690261200000,29089.46000000,29147.35000000,29089.46000000,29128.34000000,674.23077000,1690264799999,19631453.93373360,14333,358.83789000,10447807.33360690,0
1690264800000,29128.35000000,29147.66000000,29116.00000000,29144.67000000,830.56939000,1690268399999,24196932.97453110,18016,335.90972000,9785579.71383440,0
1690268400000,29144.67000000,29165.30000000,29123.63000000,29142.46000000,742.40846000,1690271999999,21638418.15029010,18832,307.52174000,8962656.30614910,0
1690272000000,29142.46000000,29198.00000000,29126.00000000,29191.43000000,756.80542000,1690275599999,22067080.05101030,19464,382.72959000,11159584.99856340,0
1690275600000,29191.43000000,29282.00000000,29162.50000000,29167.31000000,1182.68318000,1690279199999,34545100.45875710,28550,531.29791000,15519842.24556760,0
1690279200000,29167.32000000,29198.97000000,29147.83000000,29164.99000000,710.88093000,1690282799999,20740682.79622500,18560,395.99141000,11553302.50005610,0
1690282800000,29165.00000000,29168.90000000,29120.00000000,29128.29000000,770.21881000,1690286399999,22449855.63292490,20212,262.75984000,7658484.39431490,0
1690286400000,29128.29000000,29143.95000000,29098.04000000,29118.00000000,840.42298000,1690289999999,24475363.44075870,21672,357.74494000,10418868.83406690,0
1690290000000,29118.01000000,29339.16000000,29082.84000000,29277.67000000,2441.87335000,1690293599999,71381172.54654080,56155,1399.54943000,40913292.50384610,0
1690293600000,29277.67000000,29340.57000000,29156.19000000,29177.50000000,2148.91291000,1690297199999,62855547.84901500,40374,1007.01649000,29461564.39622920,0
1690297200000,29177.50000000,29233.44000000,29168.00000000,29181.51000000,1387.37128000,1690300799999,40518848.09213130,25821,684.33652000,19986505.91141130,0
1690300800000,29181.50000000,29295.76000000,29181.50000000,29228.79000000,915.24594000,1690304399999,26756963.35533890,23988,530.13145000,15498733.42011230,0
1690304400000,29228.78000000,29286.77000000,29188.00000000,29275.99000000,785.57585000,1690307999999,22969750.07915990,23669,411.67400000,12037212.53042560,0
1690308000000,29276.00000000,29376.00000000,29256.60000000,29264.01000000,1076.94165000,1690311599999,31550420.62091340,29703,543.16964000,15914518.22313820,0
1690311600000,29264.01000000,29277.95000000,29196.84000000,29198.83000000,697.39984000,1690315199999,20393835.42375770,20320,276.44468000,8084708.17019070,0
1690315200000,29198.82000000,29241.35000000,29183.93000000,29229.85000000,736.73356000,1690318799999,21526731.87758970,20614,355.46870000,10386189.00450900,0
1690318800000,29229.84000000,29245.37000000,29214.35000000,29228.93000000,325.94295000,1690322399999,9527548.55835990,13429,135.36326000,3956687.14450950,0
1690322400000,29228.92000000,29255.99000000,29206.45000000,29206.46000000,441.62038000,1690325999999,12907134.22455140,15723,183.80382000,5372494.76985570,0
1690326000000,29206.45000000,29247.30000000,29199.62000000,29228.91000000,407.27296000,1690329599999,11900631.87662670,13828,193.24281000,5645927.13286450,0
